gender,center,year,days,postal,same_route,r_fastest,r_cheapest,r_confortable,r_onlyoption,r_environmental,r_healthiest,r_needprivate,total_travels,private_ratio,public_ratio,active_ratio,Latitude,Longitude,Distance
Man,ESEIAAT,Third,4,8222.0,Yes,No,No,No,Yes,No,No,No,1,0.0,0.0,1.0,41.56425558888889,2.0251177222222223,20.846935000968863
Man,ETSEIB,Second,5,8028.0,Yes,Yes,No,No,No,No,Yes,No,2,0.0,0.0,1.0,41.37818948080073,2.1252601017288444,1.6130676235951116
Man,ESEIAAT,Fourth,5,8223.0,Yes,No,No,No,No,No,Yes,No,1,0.0,0.0,1.0,41.550291740909095,2.0275086,19.325546457338568
Man,EEBE,Third,4,8348.0,Yes,No,No,No,Yes,No,No,No,3,0.0,1.0,0.0,41.52442864722222,2.3681748638888886,26.28418436163645
Man,ETSAB,Fourth,2,8035.0,No,Yes,No,No,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.43076203989813,2.144511682003396,5.506786525149892
Woman,EPSEB,Second,3,8036.0,No,Yes,No,No,No,No,No,No,2,0.0,1.0,0.0,41.38986816722689,2.1517556033613445,3.4075132374150914
Man,EETAC,Fourth,4,8026.0,Yes,Yes,No,Yes,No,No,No,No,1,1.0,0.0,0.0,41.41182252736954,2.185393102662407,6.751936546524625
Woman,ETSAB,Second,5,8029.0,Yes,No,No,Yes,No,No,No,No,2,0.0,0.5,0.5,41.38660270361248,2.14637941543514,2.956172645857166
Woman,FOOT,First,4,8015.0,No,Yes,No,Yes,No,No,No,No,6,0.0,0.5,0.5,41.37769295381944,2.157903889236111,4.0811379716437495
Woman,ETSAB,First,4,8036.0,No,No,Yes,No,No,Yes,No,No,3,0.0,1.0,0.0,41.38986816722689,2.1517556033613445,3.4075132374150914
Man,ETSEIB,Third,1,8028.0,Yes,Yes,Yes,No,No,No,No,No,1,0.0,0.0,1.0,41.37818948080073,2.1252601017288444,1.6130676235951116
Man,EEBE,Fourth,4,8025.0,Yes,Yes,No,No,No,No,No,Yes,3,0.6666666666666666,0.0,0.3333333333333333,41.40889555323325,2.1709480372979217,5.515904036968885
Woman,EEBE,Fourth,4,8034.0,Yes,No,No,Yes,Yes,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.39371482472387,2.117848473831776,0.8468604032086408
Woman,ETSAB,Fourth,2,8901.0,Yes,No,Yes,No,No,No,No,No,2,0.0,0.5,0.5,41.36177004311927,2.10426013440367,2.9728101549659915
Man,ETSEIB,Second,5,8029.0,Yes,Yes,No,No,No,No,No,No,1,0.0,1.0,0.0,41.38660270361248,2.14637941543514,2.956172645857166
Man,FIB,First,1,25200.0,Yes,Yes,No,No,Yes,No,No,No,2,0.5,0.0,0.5,41.67210378887695,1.2716765844169802,76.83109856498602
Woman,ETSECCPB,Second,2,8810.0,No,No,No,Yes,Yes,No,No,No,6,0.1666666666666666,0.6666666666666666,0.1666666666666666,41.26012005260991,1.7805351567594272,31.10786686418033
Woman,ESEIAAT,Fourth,3,8005.0,Yes,Yes,No,Yes,No,No,No,No,2,0.5,0.0,0.5,41.39960074427861,2.201018413598673,7.629993511144085
Man,EPSEM,Third,5,8203.0,Yes,Yes,No,Yes,No,No,No,No,3,1.0,0.0,0.0,41.53635980588236,2.115166382352941,16.476485028920333
Man,FNB,Fourth,4,8037.0,Yes,Yes,Yes,No,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.39925879097525,2.1648714873362445,4.667536874203934
Man,EEBE,Fourth,5,8304.0,Yes,Yes,No,Yes,No,No,No,No,3,1.0,0.0,0.0,41.55012427362637,2.462681282967033,34.44847245726733
Man,ETSETB,First,5,8906.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.37055954868421,2.100675274122807,2.127693571837536
Man,ETSETB,Second,5,8203.0,Yes,Yes,Yes,No,No,No,No,No,3,0.0,1.0,0.0,41.53635980588236,2.115166382352941,16.476485028920333
Man,ETSETB,Third,5,8028.0,No,Yes,No,Yes,No,No,No,No,6,0.0,0.3333333333333333,0.6666666666666666,41.37818948080073,2.1252601017288444,1.6130676235951116
NR/DK,ESEIAAT,Third,5,8201.0,Yes,No,No,No,Yes,No,Yes,No,3,0.0,0.3333333333333333,0.6666666666666666,41.54684474057972,2.106155472463768,17.642274141111475
Man,ETSEIB,Fourth,4,8370.0,Yes,Yes,Yes,No,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.61457393809523,2.658684711904762,52.18663092633304
Man,ESEIAAT,Second,5,8201.0,No,Yes,No,Yes,No,No,No,No,6,0.1666666666666666,0.1666666666666666,0.6666666666666666,41.54684474057972,2.106155472463768,17.642274141111475
Man,FIB,Fourth,1,8024.0,Yes,Yes,No,Yes,No,No,No,No,1,1.0,0.0,0.0,41.41110394556075,2.1594220838785048,4.785385490636497
Woman,ETSETB,Second,5,8980.0,Yes,No,Yes,No,No,Yes,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.38462277623763,2.048059094554456,5.285429992578997
Man,FIB,Second,4,8391.0,No,No,No,No,Yes,No,No,No,6,0.0,0.8333333333333334,0.1666666666666666,41.481761689473686,2.2657743210526315,16.598206112760472
Woman,ETSAB,Fourth,5,2028.0,Yes,Yes,Yes,No,No,No,No,No,2,0.0,0.5,0.5,52.2184958,21.038161875115613,1870.6822820090324
Man,EETAC,Second,3,8028.0,Yes,Yes,Yes,No,No,No,No,No,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,41.37818948080073,2.1252601017288444,1.6130676235951116
Man,ETSECCPB,First,5,8034.0,Yes,Yes,No,No,No,No,No,No,3,0.3333333333333333,0.0,0.6666666666666666,41.39371482472387,2.117848473831776,0.8468604032086408
Man,ETSETB,Second,5,8010.0,Yes,Yes,Yes,No,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.39150376802575,2.17463527446352,5.328921913121705
Woman,ETSAB,Fourth,4,8027.0,No,No,No,Yes,No,Yes,No,No,6,0.0,1.0,0.0,41.42210114836013,2.1859659655305466,7.315332171609159
Man,EEBE,First,4,8013.0,Yes,No,Yes,No,No,Yes,No,No,3,0.0,0.0,1.0,41.40034991558655,2.178255983593109,5.781462018023745
Man,EPSEM,First,5,8700.0,Yes,Yes,No,Yes,No,No,No,No,1,1.0,0.0,0.0,41.58278654418604,1.6181138558139534,46.50632225037548
Man,EEBE,First,5,8630.0,Yes,No,No,No,Yes,No,No,No,1,0.0,0.0,1.0,41.5159135,1.9008338111111112,22.590817559525032
Man,ESEIAAT,Second,5,8180.0,Yes,No,No,No,Yes,No,No,No,1,1.0,0.0,0.0,41.80923897692308,2.0987744384615383,46.79207396782814
Man,EEABB,First,5,8830.0,Yes,Yes,No,No,No,No,No,No,2,1.0,0.0,0.0,41.34098182222222,2.042815538132808,7.742302268794167
Woman,ETSAV,Fourth,7,8172.0,Yes,Yes,No,No,No,No,No,No,1,1.0,0.0,0.0,41.470471629268296,2.0830830280487804,9.449685862507694
Man,EPSEB,Second,4,8014.0,Yes,Yes,No,No,No,No,No,No,2,0.0,1.0,0.0,41.37554342468619,2.136406735983264,2.532082851110252
Woman,EEBE,Fourth,4,8918.0,Yes,Yes,No,Yes,No,No,No,No,1,1.0,0.0,0.0,41.43361981015169,2.2271391232205366,10.944339542310823
Woman,FIB,First,3,8005.0,Yes,Yes,No,No,No,No,No,No,1,0.0,1.0,0.0,41.39960074427861,2.201018413598673,7.629993511144085
Man,ETSEIB,Second,2,8029.0,Yes,Yes,No,Yes,No,No,No,No,2,0.0,0.5,0.5,41.38660270361248,2.14637941543514,2.956172645857166
Man,EEBE,Third,5,8026.0,Yes,Yes,No,No,No,No,No,Yes,1,1.0,0.0,0.0,41.41182252736954,2.185393102662407,6.751936546524625
Man,ETSECCPB,Second,3,8209.0,Yes,Yes,No,No,No,No,No,No,3,0.0,1.0,0.0,54.6892297,25.2684365,2254.6619765566616
Man,EETAC,Second,5,8033.0,Yes,No,No,No,Yes,No,No,No,1,0.0,1.0,0.0,41.45357462733485,2.18368908143508,9.477044951973047
Man,FIB,Fourth,2,8015.0,Yes,No,Yes,No,No,No,Yes,No,1,0.0,0.0,1.0,41.37769295381944,2.157903889236111,4.0811379716437495
Man,FIB,Third,4,8980.0,No,No,No,Yes,No,No,No,No,5,0.0,0.6,0.4,41.38462277623763,2.048059094554456,5.285429992578997
Woman,ETSEIB,First,5,8242.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.73079093225807,1.825638696774193,44.90162952906903
Man,ESEIAAT,First,5,8191.0,Yes,Yes,No,No,Yes,No,No,No,3,1.0,0.0,0.0,41.499861449874686,2.038029230576441,13.838861668490374
Man,ETSEIB,Fourth,5,2028.0,Yes,Yes,Yes,No,No,No,No,No,3,0.0,0.0,1.0,52.2184958,21.038161875115613,1870.6822820090324
Man,FIB,Fourth,1,8023.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.41117653727455,2.1454316,3.853847488256764
Man,ETSEIB,Third,5,8901.0,Yes,Yes,No,Yes,No,No,No,No,2,0.0,0.5,0.5,41.36177004311927,2.10426013440367,2.9728101549659915
Man,FNB,Fourth,3,8028.0,Yes,Yes,No,Yes,No,No,No,No,3,1.0,0.0,0.0,41.37818948080073,2.1252601017288444,1.6130676235951116
Woman,EETAC,Third,1,12600.0,Yes,Yes,No,Yes,No,No,No,No,3,0.3333333333333333,0.6666666666666666,0.0,39.82078465510204,-0.233456606122449,263.92175636018663
Woman,ETSAV,Fourth,4,8035.0,Yes,Yes,No,No,No,Yes,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.43076203989813,2.144511682003396,5.506786525149892
Woman,ETSAB,Second,5,8030.0,Yes,Yes,No,Yes,No,No,No,No,2,0.0,0.5,0.5,41.43484115544712,2.191761195383804,8.515615293430308
Man,ETSECCPB,First,5,8032.0,Yes,Yes,No,No,No,No,No,No,2,0.0,0.5,0.5,41.42263923355818,2.1613303767284995,5.693615561251612
Man,FME,Fourth,1,8027.0,Yes,Yes,Yes,No,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.42210114836013,2.1859659655305466,7.315332171609159
Man,FIB,Fourth,5,8027.0,Yes,Yes,Yes,No,No,No,No,No,2,0.0,1.0,0.0,41.42210114836013,2.1859659655305466,7.315332171609159
Woman,ETSECCPB,Second,4,8003.0,Yes,No,Yes,No,No,Yes,No,No,3,0.0,0.0,1.0,41.38661773595934,2.180351266454892,5.795446271750349
Man,ETSECCPB,Third,3,8020.0,Yes,No,Yes,Yes,No,No,No,No,2,0.0,0.5,0.5,41.42075345,2.201856531962617,8.414853093004373
Man,ETSETB,Third,6,8902.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.36432838572562,2.125288497065821,2.888881985150128
Woman,ESEIAAT,Fourth,4,8222.0,Yes,Yes,Yes,No,No,No,No,No,1,0.0,0.0,1.0,41.56425558888889,2.0251177222222223,20.846935000968863
Man,EEBE,Third,4,8320.0,Yes,No,No,No,Yes,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.48296885418869,2.323166225132076,20.623909485702708
Woman,ETSEIB,First,5,8029.0,Yes,No,No,No,No,Yes,Yes,No,3,0.0,0.0,1.0,41.38660270361248,2.14637941543514,2.956172645857166
Man,EEBE,Fourth,2,8320.0,Yes,Yes,Yes,No,No,No,No,No,3,0.6666666666666666,0.3333333333333333,0.0,41.48296885418869,2.323166225132076,20.623909485702708
Man,FIB,First,5,8014.0,No,Yes,No,Yes,No,No,No,No,5,0.0,0.2,0.8,41.37554342468619,2.136406735983264,2.532082851110252
Man,FNB,First,5,8028.0,Yes,No,No,No,No,Yes,Yes,No,1,0.0,0.0,1.0,41.37818948080073,2.1252601017288444,1.6130676235951116
Man,FIB,Third,5,8034.0,Yes,No,Yes,No,No,No,No,No,3,0.0,0.0,1.0,41.39371482472387,2.117848473831776,0.8468604032086408
Man,ESEIAAT,First,5,8105.0,No,No,No,No,Yes,No,No,No,6,0.3333333333333333,0.5,0.1666666666666666,41.51457200916335,2.2400579266932272,17.70947770701561
Man,ETSEIB,Second,5,8310.0,Yes,No,No,No,Yes,No,No,No,3,0.3333333333333333,0.6666666666666666,0.0,41.55062374375,2.4029147625,30.3371954755003
Man,EPSEVG,Third,4,8800.0,Yes,No,No,Yes,No,No,No,No,1,0.0,0.0,1.0,41.22357625993385,1.7172047798305676,37.70504617773941
Man,ETSEIB,Third,5,8028.0,Yes,No,Yes,Yes,No,No,No,No,1,0.0,0.0,1.0,41.37818948080073,2.1252601017288444,1.6130676235951116
Man,ETSECCPB,Third,1,8020.0,Yes,Yes,Yes,No,No,No,No,No,1,0.0,1.0,0.0,41.42075345,2.201856531962617,8.414853093004373
Man,EETAC,First,1,8820.0,Yes,Yes,No,Yes,No,No,No,No,1,1.0,0.0,0.0,41.32393623061224,2.099799305867347,7.181665825639808
Woman,EPSEVG,Second,5,8870.0,Yes,Yes,No,Yes,No,No,No,No,2,0.5,0.5,0.0,41.23912464491274,1.808261547695094,30.273785003137416
Woman,ETSAB,First,5,8015.0,Yes,Yes,Yes,No,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.37769295381944,2.157903889236111,4.0811379716437495
Man,ETSEIB,First,5,8006.0,No,Yes,No,Yes,No,No,No,No,2,1.0,0.0,0.0,41.40108785798995,2.149211508040201,3.502310723990852
Woman,FIB,Fourth,1,8921.0,Yes,No,Yes,No,No,Yes,No,No,2,0.0,1.0,0.0,41.45381506058794,2.211165460936721,11.10683556246773
Man,FIB,First,5,8015.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.37769295381944,2.157903889236111,4.0811379716437495
Man,EETAC,Fourth,4,8029.0,Yes,No,Yes,No,Yes,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.38660270361248,2.14637941543514,2.956172645857166
Woman,EEBE,First,4,8914.0,Yes,Yes,No,Yes,No,No,No,No,2,0.0,1.0,0.0,41.44432904458552,2.223749820836445,11.304942499566788
Man,FME,First,5,8006.0,No,Yes,No,Yes,No,No,No,No,6,0.0,0.6666666666666666,0.3333333333333333,41.40108785798995,2.149211508040201,3.502310723990852
Man,FIB,Second,4,8295.0,Yes,No,No,No,Yes,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.55511578484849,1.888315109090909,26.27950993724996
Man,FIB,First,2,17520.0,Yes,Yes,No,No,No,No,No,Yes,1,1.0,0.0,0.0,42.43204231153847,1.9288232384615385,116.940844872292
Woman,ETSEIB,Fourth,2,8420.0,Yes,No,Yes,No,No,No,No,No,3,0.3333333333333333,0.6666666666666666,0.0,41.62027143870968,2.280609370967742,29.42075580825025
Man,ESEIAAT,First,5,8011.0,Yes,Yes,Yes,No,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.3843794375,2.1589732145,4.0258558548027
Woman,FOOT,First,4,8180.0,Yes,No,No,No,Yes,No,No,Yes,3,0.0,1.0,0.0,41.80923897692308,2.0987744384615383,46.79207396782814
Woman,EEABB,First,4,8026.0,No,Yes,No,Yes,No,No,No,No,6,0.0,0.6666666666666666,0.3333333333333333,41.41182252736954,2.185393102662407,6.751936546524625
Man,ETSAB,Fourth,5,8903.0,Yes,Yes,Yes,No,No,No,No,No,2,0.0,0.5,0.5,41.37170643939394,2.125971808080808,2.2001050805374645
Man,FIB,Third,3,8755.0,Yes,Yes,No,No,Yes,No,No,No,2,0.5,0.5,0.0,41.48049481578947,1.9722719736842107,15.493606746629128
Man,EEBE,Third,5,8001.0,Yes,Yes,No,Yes,No,No,No,No,1,1.0,0.0,0.0,41.38059519199438,2.169557888623596,4.960133018364982
Woman,FME,Third,5,8035.0,No,No,No,No,Yes,No,No,No,5,0.0,0.6,0.4,41.43076203989813,2.144511682003396,5.506786525149892
Man,EPSEVG,Second,5,8850.0,Yes,Yes,Yes,No,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.28276916601941,2.0145235427184467,14.213448206259708
Man,EEBE,Third,4,8391.0,Yes,No,No,Yes,No,Yes,No,No,2,0.0,1.0,0.0,41.481761689473686,2.2657743210526315,16.598206112760472
Woman,FOOT,Third,5,8001.0,Yes,No,No,No,Yes,No,No,No,2,0.0,1.0,0.0,41.38059519199438,2.169557888623596,4.960133018364982
Man,ESEIAAT,Third,5,8202.0,No,Yes,Yes,No,No,No,No,No,6,0.0,0.6666666666666666,0.3333333333333333,41.54579316153846,2.117872476923077,17.529836769264648
Woman,EEABB,First,5,8013.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.40034991558655,2.178255983593109,5.781462018023745
Woman,EEBE,Second,5,8912.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.44363350805195,2.240403894805195,12.450328346091144
Man,EETAC,First,5,8020.0,Yes,No,Yes,No,Yes,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.42075345,2.201856531962617,8.414853093004373
Man,FIB,First,4,8038.0,Yes,Yes,No,No,Yes,No,No,No,2,0.0,0.5,0.5,41.359444239233575,2.143747831386861,4.189382845954706
Man,ETSETB,First,5,8027.0,Yes,Yes,Yes,No,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.42210114836013,2.1859659655305466,7.315332171609159
Man,ETSECCPB,Fourth,5,8800.0,Yes,Yes,Yes,No,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.22357625993385,1.7172047798305676,37.70504617773941
Man,EPSEB,Second,4,8024.0,Yes,No,Yes,No,No,Yes,No,No,3,0.0,0.0,1.0,41.41110394556075,2.1594220838785048,4.785385490636497
NR/DK,ETSEIB,Second,5,8034.0,No,Yes,Yes,No,No,No,No,No,6,0.0,0.0,1.0,41.39371482472387,2.117848473831776,0.8468604032086408
Man,EEBE,First,3,8207.0,Yes,No,No,No,Yes,No,No,Yes,3,1.0,0.0,0.0,41.56960291851852,2.087502477777777,20.261080837044865
Man,EEABB,First,5,8005.0,Yes,Yes,No,No,No,Yes,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.39960074427861,2.201018413598673,7.629993511144085
Man,ETSEIB,Second,5,8940.0,Yes,Yes,No,Yes,No,No,No,No,2,0.0,1.0,0.0,41.3607134625498,2.0793684824701195,4.031246496663568
Woman,ESEIAAT,First,5,8210.0,Yes,Yes,No,No,No,No,No,Yes,3,1.0,0.0,0.0,41.51683195454546,2.127285452272728,14.368008639254596
Man,FIB,Fourth,5,8630.0,Yes,Yes,No,No,Yes,No,No,No,2,0.0,0.5,0.5,41.5159135,1.9008338111111112,22.590817559525032
Man,EEBE,Fourth,5,8006.0,Yes,Yes,No,No,No,No,No,No,1,1.0,0.0,0.0,41.40108785798995,2.149211508040201,3.502310723990852
Man,ESEIAAT,First,5,8030.0,No,Yes,No,No,Yes,No,No,No,6,0.0,0.3333333333333333,0.6666666666666666,41.43484115544712,2.191761195383804,8.515615293430308
Woman,ETSAV,Fourth,4,8100.0,Yes,No,No,No,Yes,No,No,No,3,0.6666666666666666,0.3333333333333333,0.0,41.53956503564815,2.213567934259259,18.88154630414079
Woman,ESEIAAT,Fourth,5,8302.0,Yes,No,No,Yes,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.53492873728813,2.4362616559322032,31.688887640233293
Woman,ETSEIB,Second,5,8720.0,Yes,Yes,Yes,No,No,No,No,No,1,0.0,1.0,0.0,41.34392532727273,1.6935237736363635,35.27853992534681
Man,ETSETB,Third,4,8011.0,Yes,Yes,No,No,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.3843794375,2.1589732145,4.0258558548027
Man,ESEIAAT,Fourth,4,8222.0,No,Yes,Yes,No,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.56425558888889,2.0251177222222223,20.846935000968863
Man,ETSEIB,First,5,8023.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,1.0,0.0,41.41117653727455,2.1454316,3.853847488256764
Man,FME,Second,5,8028.0,Yes,Yes,No,No,No,No,No,No,3,0.0,0.0,1.0,41.37818948080073,2.1252601017288444,1.6130676235951116
Man,ETSECCPB,Second,4,8590.0,No,Yes,No,No,No,No,No,No,2,0.0,1.0,0.0,41.72298481538461,2.2747607923076925,39.62741373845829
Man,ETSEIB,Fourth,1,8840.0,Yes,Yes,Yes,No,No,No,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.31476620344828,2.0159679862068964,11.383637000140949
Woman,FOOT,Third,5,8260.0,Yes,Yes,No,Yes,No,No,No,No,1,1.0,0.0,0.0,41.830967481818185,1.751200690909091,57.61909884195725
Woman,ETSECCPB,Second,4,8904.0,Yes,Yes,No,No,No,No,No,No,1,0.0,1.0,0.0,41.37349974528302,2.116355579245284,1.6737779012254774
Man,FIB,First,2,8211.0,Yes,Yes,No,Yes,No,No,No,No,3,1.0,0.0,0.0,41.61295263993711,2.090078946855346,25.04125661908901
Man,EETAC,Second,5,8013.0,Yes,No,Yes,No,No,Yes,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.40034991558655,2.178255983593109,5.781462018023745
Man,FIB,Third,5,8840.0,Yes,Yes,Yes,No,No,No,No,No,3,0.0,1.0,0.0,41.31476620344828,2.0159679862068964,11.383637000140949
Woman,EEBE,Third,5,8012.0,Yes,No,No,Yes,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.40275668087548,2.1569115219719506,4.166350464626095
Man,FME,Second,1,8025.0,Yes,Yes,Yes,No,No,No,No,No,2,0.0,1.0,0.0,41.40889555323325,2.1709480372979217,5.515904036968885
Man,ESEIAAT,First,2,8001.0,Yes,No,No,Yes,No,No,No,No,3,0.0,1.0,0.0,41.38059519199438,2.169557888623596,4.960133018364982
Man,EEBE,First,5,8025.0,Yes,No,Yes,No,No,Yes,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.40889555323325,2.1709480372979217,5.515904036968885
Man,ESEIAAT,First,5,8194.0,Yes,Yes,Yes,No,No,No,No,No,2,0.5,0.0,0.5,41.525345566666665,2.0347149,16.53088410850583
Woman,EEBE,Third,5,8930.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.0,1.0,41.42816950847583,2.2197942701115245,10.12337740984334
Man,ETSEIB,First,5,8970.0,Yes,Yes,No,No,No,Yes,No,No,1,0.0,1.0,0.0,41.3689774,2.063031009375,4.543343211547399
Man,ETSETB,First,1,8034.0,Yes,No,Yes,No,No,Yes,No,No,3,0.0,0.0,1.0,41.39371482472387,2.117848473831776,0.8468604032086408
Man,ESEIAAT,Second,2,8320.0,Yes,Yes,No,No,No,No,No,Yes,1,1.0,0.0,0.0,41.48296885418869,2.323166225132076,20.623909485702708
Man,ESEIAAT,First,4,8795.0,Yes,No,No,Yes,Yes,No,No,No,1,1.0,0.0,0.0,41.35108861428572,1.849807757142857,22.241402870343645
Woman,ETSETB,Fourth,2,8759.0,Yes,No,No,No,Yes,Yes,No,No,3,0.0,0.3333333333333333,0.6666666666666666,41.38103414136448,1.9259993179164103,15.501077014381126
Woman,EEBE,First,5,8330.0,Yes,No,No,Yes,No,No,No,No,1,1.0,0.0,0.0,41.49088526115108,2.35605958057554,23.44410089433645
Man,ETSEIB,Fourth,5,8015.0,Yes,Yes,No,Yes,No,No,No,No,1,1.0,0.0,0.0,41.37769295381944,2.157903889236111,4.0811379716437495
Man,ESEIAAT,Third,4,8243.0,Yes,Yes,No,Yes,No,No,No,No,3,0.3333333333333333,0.0,0.6666666666666666,41.726803044117645,1.839067802941176,43.93821109235909
Woman,EEBE,Second,3,8521.0,No,Yes,No,No,No,No,No,No,6,0.0,0.8333333333333334,0.1666666666666666,40.3534187,-3.8196268,512.8730454967655
Man,ETSAV,Second,2,8192.0,Yes,Yes,No,Yes,No,No,No,No,3,1.0,0.0,0.0,41.53270137714286,2.075325182857142,16.34208993516103
Woman,EEABB,First,5,8027.0,Yes,No,Yes,No,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.42210114836013,2.1859659655305466,7.315332171609159
Woman,ETSECCPB,Fourth,5,8175.0,Yes,Yes,Yes,No,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,40.2984698,-3.8245142,514.8732477595851
Man,EEBE,Fourth,5,8020.0,Yes,Yes,No,No,No,No,No,No,1,0.0,1.0,0.0,41.42075345,2.201856531962617,8.414853093004373
Man,EEBE,First,4,8013.0,Yes,Yes,No,Yes,No,No,No,No,2,0.0,0.5,0.5,41.40034991558655,2.178255983593109,5.781462018023745
Woman,FIB,First,3,8810.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.26012005260991,1.7805351567594272,31.10786686418033
Woman,ETSETB,Second,4,8014.0,Yes,Yes,Yes,No,No,No,No,No,3,0.0,0.0,1.0,41.37554342468619,2.136406735983264,2.532082851110252
Man,ESEIAAT,Second,5,8295.0,Yes,No,Yes,No,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.55511578484849,1.888315109090909,26.27950993724996
Man,ESEIAAT,First,5,8415.0,Yes,Yes,No,Yes,No,No,No,No,1,1.0,0.0,0.0,41.67409608888889,2.2068907444444443,32.76133560062124
Man,EPSEM,Fourth,5,25280.0,Yes,No,No,No,Yes,No,No,Yes,1,1.0,0.0,0.0,41.9945264030303,1.5180704484848484,83.51451159336509
Man,EPSEM,Fourth,5,8589.0,Yes,No,No,No,Yes,No,No,No,3,1.0,0.0,0.0,42.06281873333333,2.148820966666667,75.01216715115184
Man,ETSETB,Second,5,8490.0,Yes,Yes,No,Yes,No,No,No,No,1,1.0,0.0,0.0,41.695704275,2.7204648600000003,61.26266823820314
Man,FNB,First,3,8211.0,Yes,No,No,No,Yes,No,No,No,3,0.0,1.0,0.0,41.61295263993711,2.090078946855346,25.04125661908901
Man,EETAC,Fourth,5,8015.0,Yes,Yes,Yes,No,No,No,No,No,1,0.0,1.0,0.0,41.37769295381944,2.157903889236111,4.0811379716437495
Woman,EETAC,Second,5,8850.0,Yes,Yes,No,Yes,No,No,No,No,1,1.0,0.0,0.0,41.28276916601941,2.0145235427184467,14.213448206259708
Man,FNB,Second,5,8013.0,Yes,Yes,Yes,No,No,No,No,No,1,0.0,0.0,1.0,41.40034991558655,2.178255983593109,5.781462018023745
Man,ETSEIB,Fourth,3,8292.0,Yes,Yes,No,Yes,No,No,No,No,2,0.0,0.5,0.5,41.53444560178571,1.8701365321428567,25.87727278715144
Man,ESEIAAT,First,5,8760.0,Yes,Yes,No,No,No,No,No,No,1,1.0,0.0,0.0,41.47622224,1.9244090654545456,18.42222502265352
Woman,ETSECCPB,Fourth,5,8226.0,Yes,Yes,No,Yes,No,No,No,No,3,0.0,0.6666666666666666,0.3333333333333333,41.5769370125,2.02235664375,22.25002415361337
Man,ETSETB,Third,3,8036.0,Yes,Yes,No,No,No,No,No,No,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,41.38986816722689,2.1517556033613445,3.4075132374150914
Woman,EPSEB,Second,4,8011.0,Yes,Yes,Yes,No,No,No,No,No,1,0.0,1.0,0.0,41.3843794375,2.1589732145,4.0258558548027
Man,FIB,Fourth,2,8800.0,Yes,No,No,No,Yes,No,No,No,3,0.6666666666666666,0.3333333333333333,0.0,41.22357625993385,1.7172047798305676,37.70504617773941
Woman,EEBE,Second,5,8906.0,Yes,No,No,No,Yes,No,No,No,2,0.0,1.0,0.0,41.37055954868421,2.100675274122807,2.127693571837536
Man,ETSAB,First,5,8810.0,Yes,No,Yes,Yes,No,No,No,No,3,0.0,1.0,0.0,41.26012005260991,1.7805351567594272,31.10786686418033
