gender,center,year,days,postal,s1,s2,s3,same_route,r_fastest,r_cheapest,r_confortable,r_onlyoption,r_environmental,r_healthiest,r_needprivate,total_travels,Distance,active_ratio,private_ratio,public_ratio
Man,EPSEM,Second,4,8242.0,On foot,On foot,On foot,Yes,Yes,Yes,No,No,No,No,No,3,44.90162952906903,1.0,0.0,0.0
Woman,EETAC,Fourth,5,8860.0,On foot,Renfe,,No,Yes,Yes,No,No,No,No,No,3,20.38020477160429,0.6666666666666666,0.0,0.3333333333333333
Woman,ETSAV,Fourth,2,8915.0,On foot,Combustion or electric motorcycle with non-renewable source charging,Combustion or electric motorcycle with non-renewable source charging,Yes,No,Yes,No,No,No,No,No,3,13.992959282549688,0.3333333333333333,0.6666666666666666,0.0
Man,EPSEM,Second,5,8242.0,On foot,On foot,On foot,Yes,No,No,No,Yes,No,No,No,3,44.90162952906903,1.0,0.0,0.0
Man,FIB,First,5,8800.0,Bus,Underground,On foot,Yes,No,No,Yes,No,No,No,No,3,37.70504617773941,0.3333333333333333,0.0,0.6666666666666666
Man,ETSEIB,Third,1,8980.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",,,Yes,Yes,No,No,No,No,No,No,1,5.285429992578997,0.0,1.0,0.0
Woman,FIB,First,4,8004.0,On foot,Underground,On foot,Yes,Yes,Yes,No,No,No,No,No,3,4.578869966263394,0.6666666666666666,0.0,0.3333333333333333
Man,EPSEM,First,4,8620.0,On foot,FGC,On foot,Yes,Yes,No,No,No,No,No,No,3,8.710906791830583,0.6666666666666666,0.0,0.3333333333333333
Woman,FNB,Third,4,8787.0,Combustion or electric motorcycle with non-renewable source charging,Bus,Underground,Yes,No,No,No,Yes,No,No,No,3,42.23483844455691,0.0,0.3333333333333333,0.6666666666666666
Man,ESEIAAT,First,5,8191.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",On foot,,Yes,Yes,No,Yes,No,No,No,No,2,13.838861668490374,0.5,0.5,0.0
Woman,ETSEIB,Fourth,5,8820.0,On foot,Underground,On foot,Yes,Yes,No,Yes,No,No,No,No,3,7.181665825639808,0.6666666666666666,0.0,0.3333333333333333
Woman,ETSECCPB,Second,5,8029.0,Underground,Underground,On foot,Yes,No,No,No,Yes,No,No,No,3,2.956172645857166,0.3333333333333333,0.0,0.6666666666666666
Woman,FIB,Fourth,4,8290.0,On foot,Renfe,Bus,Yes,Yes,No,Yes,No,No,No,No,3,11.601900107089728,0.3333333333333333,0.0,0.6666666666666666
Man,ESEIAAT,Fourth,3,8530.0,,,Combustion or electric motorcycle with non-renewable source charging,Yes,No,No,Yes,No,No,No,Yes,1,35.791061913926576,0.0,1.0,0.0
Man,ETSAB,Third,5,8940.0,On foot,Underground,On foot,No,Yes,No,No,No,No,No,No,5,4.031246496663568,0.6,0.0,0.4
Man,ESEIAAT,Third,4,8222.0,On foot,,,Yes,No,No,No,Yes,No,No,No,1,20.846935000968863,1.0,0.0,0.0
Man,ETSEIB,Second,5,8028.0,On foot,On foot,,Yes,Yes,No,No,No,No,Yes,No,2,1.6130676235951116,1.0,0.0,0.0
Man,ESEIAAT,Fourth,5,8223.0,On foot,,,Yes,No,No,No,No,No,Yes,No,1,19.325546457338568,1.0,0.0,0.0
Man,EEBE,Third,4,8348.0,Bus,Renfe,Tram,Yes,No,No,No,Yes,No,No,No,3,26.28418436163645,0.0,0.0,1.0
Man,ETSAB,Fourth,2,8035.0,On foot,Underground,,No,Yes,No,No,No,No,No,No,3,5.506786525149892,0.3333333333333333,0.0,0.6666666666666666
Woman,EPSEB,Second,3,8036.0,Bus,,,No,Yes,No,No,No,No,No,No,2,3.4075132374150914,0.0,0.0,1.0
Man,EETAC,Fourth,4,8026.0,Combustion or electric motorcycle with non-renewable source charging,,,Yes,Yes,No,Yes,No,No,No,No,1,6.751936546524625,0.0,1.0,0.0
Woman,ETSAB,Second,5,8029.0,On foot,Tram,,Yes,No,No,Yes,No,No,No,No,2,2.956172645857166,0.5,0.0,0.5
Woman,FOOT,First,4,8015.0,On foot,FGC,Bus,No,Yes,No,Yes,No,No,No,No,6,4.0811379716437495,0.5,0.0,0.5
Woman,ETSAB,First,4,8036.0,Underground,Underground,,No,No,Yes,No,No,Yes,No,No,3,3.4075132374150914,0.0,0.0,1.0
Man,ETSEIB,Third,1,8028.0,On foot,,,Yes,Yes,Yes,No,No,No,No,No,1,1.6130676235951116,1.0,0.0,0.0
Man,EEBE,Fourth,4,8025.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",On foot,Yes,Yes,No,No,No,No,No,Yes,3,5.515904036968885,0.3333333333333333,0.6666666666666666,0.0
Woman,EEBE,Fourth,4,8034.0,FGC,On foot,Underground,Yes,No,No,Yes,Yes,No,No,No,3,0.8468604032086408,0.3333333333333333,0.0,0.6666666666666666
Woman,ETSAB,Fourth,2,8901.0,On foot,Bus,,Yes,No,Yes,No,No,No,No,No,2,2.9728101549659915,0.5,0.0,0.5
Man,ETSEIB,Second,5,8029.0,Tram,,,Yes,Yes,No,No,No,No,No,No,1,2.956172645857166,0.0,0.0,1.0
Man,FIB,First,1,25200.0,Combustion or electric motorcycle with non-renewable source charging,On foot,,Yes,Yes,No,No,Yes,No,No,No,2,76.83109856498602,0.5,0.5,0.0
Woman,ETSECCPB,Second,2,8810.0,Bus,Underground,On foot,No,No,No,Yes,Yes,No,No,No,6,31.10786686418033,0.1666666666666666,0.1666666666666666,0.6666666666666666
Woman,ESEIAAT,Fourth,3,8005.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",On foot,,Yes,Yes,No,Yes,No,No,No,No,2,7.629993511144085,0.5,0.5,0.0
Man,EPSEM,Third,5,8203.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Yes,Yes,No,Yes,No,No,No,No,3,16.476485028920333,0.0,1.0,0.0
Man,FNB,Fourth,4,8037.0,On foot,Underground,On foot,Yes,Yes,Yes,No,No,No,No,No,3,4.667536874203934,0.6666666666666666,0.0,0.3333333333333333
Man,EEBE,Fourth,5,8304.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Yes,Yes,No,Yes,No,No,No,No,3,34.44847245726733,0.0,1.0,0.0
Man,ETSETB,First,5,8906.0,On foot,Tram,On foot,Yes,Yes,No,Yes,No,No,No,No,3,2.127693571837536,0.6666666666666666,0.0,0.3333333333333333
Man,ETSETB,Second,5,8203.0,Bus,FGC,Bus,Yes,Yes,Yes,No,No,No,No,No,3,16.476485028920333,0.0,0.0,1.0
Man,ETSETB,Third,5,8028.0,On foot,Bus,On foot,No,Yes,No,Yes,No,No,No,No,6,1.6130676235951116,0.6666666666666666,0.0,0.3333333333333333
NR/DK,ESEIAAT,Third,5,8201.0,On foot,Renfe,On foot,Yes,No,No,No,Yes,No,Yes,No,3,17.642274141111475,0.6666666666666666,0.0,0.3333333333333333
Man,ETSEIB,Fourth,4,8370.0,On foot,Renfe,Underground,Yes,Yes,Yes,No,No,No,No,No,3,52.18663092633304,0.3333333333333333,0.0,0.6666666666666666
Man,ESEIAAT,Second,5,8201.0,On foot,Bus,On foot,No,Yes,No,Yes,No,No,No,No,6,17.642274141111475,0.6666666666666666,0.1666666666666666,0.1666666666666666
Man,FIB,Fourth,1,8024.0,Combustion or electric motorcycle with non-renewable source charging,,,Yes,Yes,No,Yes,No,No,No,No,1,4.785385490636497,0.0,1.0,0.0
Woman,ETSETB,Second,5,8980.0,On foot,Bus,On foot,Yes,No,Yes,No,No,Yes,No,No,3,5.285429992578997,0.6666666666666666,0.0,0.3333333333333333
Man,FIB,Second,4,8391.0,Renfe,Underground,On foot,No,No,No,No,Yes,No,No,No,6,16.598206112760472,0.1666666666666666,0.0,0.8333333333333334
Woman,ETSAB,Fourth,5,2028.0,On foot,Underground,,Yes,Yes,Yes,No,No,No,No,No,2,1870.6822820090324,0.5,0.0,0.5
Man,EETAC,Second,3,8028.0,Underground,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",On foot,Yes,Yes,Yes,No,No,No,No,No,3,1.6130676235951116,0.3333333333333333,0.3333333333333333,0.3333333333333333
Man,ETSECCPB,First,5,8034.0,On foot,Bicycle,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Yes,Yes,No,No,No,No,No,No,3,0.8468604032086408,0.6666666666666666,0.3333333333333333,0.0
Man,ETSETB,Second,5,8010.0,On foot,Underground,On foot,Yes,Yes,Yes,No,No,No,No,No,3,5.328921913121705,0.6666666666666666,0.0,0.3333333333333333
Woman,ETSAB,Fourth,4,8027.0,Underground,Underground,Underground,No,No,No,Yes,No,Yes,No,No,6,7.315332171609159,0.0,0.0,1.0
Man,EEBE,First,4,8013.0,Bicycle,Bicycle,Bicycle,Yes,No,Yes,No,No,Yes,No,No,3,5.781462018023745,1.0,0.0,0.0
Man,EPSEM,First,5,8700.0,Combustion or electric motorcycle with non-renewable source charging,,,Yes,Yes,No,Yes,No,No,No,No,1,46.50632225037548,0.0,1.0,0.0
Man,EEBE,First,5,8630.0,On foot,,,Yes,No,No,No,Yes,No,No,No,1,22.590817559525032,1.0,0.0,0.0
Man,ESEIAAT,Second,5,8180.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",,,Yes,No,No,No,Yes,No,No,No,1,46.79207396782814,0.0,1.0,0.0
Man,EEABB,First,5,8830.0,Combustion or electric motorcycle with non-renewable source charging,Combustion or electric motorcycle with non-renewable source charging,,Yes,Yes,No,No,No,No,No,No,2,7.742302268794167,0.0,1.0,0.0
Woman,ETSAV,Fourth,7,8172.0,Scooter (or other micro-mobility devices) with renewable charging,,,Yes,Yes,No,No,No,No,No,No,1,9.449685862507694,0.0,1.0,0.0
Man,EPSEB,Second,4,8014.0,Underground,Bus,,Yes,Yes,No,No,No,No,No,No,2,2.532082851110252,0.0,0.0,1.0
Woman,EEBE,Fourth,4,8918.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",,,Yes,Yes,No,Yes,No,No,No,No,1,10.944339542310823,0.0,1.0,0.0
Woman,FIB,First,3,8005.0,Underground,,,Yes,Yes,No,No,No,No,No,No,1,7.629993511144085,0.0,0.0,1.0
Man,ETSEIB,Second,2,8029.0,On foot,Tram,,Yes,Yes,No,Yes,No,No,No,No,2,2.956172645857166,0.5,0.0,0.5
Man,EEBE,Third,5,8026.0,Combustion or electric motorcycle with non-renewable source charging,,,Yes,Yes,No,No,No,No,No,Yes,1,6.751936546524625,0.0,1.0,0.0
Man,ETSECCPB,Second,3,8209.0,Underground,Underground,Underground,Yes,Yes,No,No,No,No,No,No,3,2254.6619765566616,0.0,0.0,1.0
Man,EETAC,Second,5,8033.0,,,Renfe,Yes,No,No,No,Yes,No,No,No,1,9.477044951973047,0.0,0.0,1.0
Man,FIB,Fourth,2,8015.0,Bicycle,,,Yes,No,Yes,No,No,No,Yes,No,1,4.0811379716437495,1.0,0.0,0.0
Man,FIB,Third,4,8980.0,Bus,On foot,,No,No,No,Yes,No,No,No,No,5,5.285429992578997,0.4,0.0,0.6
Woman,ETSEIB,First,5,8242.0,On foot,Bus,On foot,Yes,Yes,No,Yes,No,No,No,No,3,44.90162952906903,0.6666666666666666,0.0,0.3333333333333333
Man,ESEIAAT,First,5,8191.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Yes,Yes,No,No,Yes,No,No,No,3,13.838861668490374,0.0,1.0,0.0
Man,ETSEIB,Fourth,5,2028.0,Bicycle,Bicycle,Bicycle,Yes,Yes,Yes,No,No,No,No,No,3,1870.6822820090324,1.0,0.0,0.0
Man,FIB,Fourth,1,8023.0,On foot,Bus,On foot,Yes,Yes,No,Yes,No,No,No,No,3,3.853847488256764,0.6666666666666666,0.0,0.3333333333333333
Man,ETSEIB,Third,5,8901.0,On foot,Bus,,Yes,Yes,No,Yes,No,No,No,No,2,2.9728101549659915,0.5,0.0,0.5
Man,FNB,Fourth,3,8028.0,Combustion or electric motorcycle with non-renewable source charging,Combustion or electric motorcycle with non-renewable source charging,Combustion or electric motorcycle with non-renewable source charging,Yes,Yes,No,Yes,No,No,No,No,3,1.6130676235951116,0.0,1.0,0.0
Woman,EETAC,Third,1,12600.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Renfe,Renfe,Yes,Yes,No,Yes,No,No,No,No,3,263.92175636018663,0.0,0.3333333333333333,0.6666666666666666
Woman,ETSAV,Fourth,4,8035.0,Bicycle,FGC,On foot,Yes,Yes,No,No,No,Yes,No,No,3,5.506786525149892,0.6666666666666666,0.0,0.3333333333333333
Woman,ETSAB,Second,5,8030.0,On foot,Bus,,Yes,Yes,No,Yes,No,No,No,No,2,8.515615293430308,0.5,0.0,0.5
Man,ETSECCPB,First,5,8032.0,Bus,On foot,,Yes,Yes,No,No,No,No,No,No,2,5.693615561251612,0.5,0.0,0.5
Man,FME,Fourth,1,8027.0,On foot,Underground,On foot,Yes,Yes,Yes,No,No,No,No,No,3,7.315332171609159,0.6666666666666666,0.0,0.3333333333333333
Man,FIB,Fourth,5,8027.0,Underground,Underground,,Yes,Yes,Yes,No,No,No,No,No,2,7.315332171609159,0.0,0.0,1.0
Woman,ETSECCPB,Second,4,8003.0,Bicycle,Bicycle,Bicycle,Yes,No,Yes,No,No,Yes,No,No,3,5.795446271750349,1.0,0.0,0.0
Man,ETSECCPB,Third,3,8020.0,Bus,On foot,,Yes,No,Yes,Yes,No,No,No,No,2,8.414853093004373,0.5,0.0,0.5
Man,ETSETB,Third,6,8902.0,On foot,Underground,On foot,Yes,Yes,No,Yes,No,No,No,No,3,2.888881985150128,0.6666666666666666,0.0,0.3333333333333333
Woman,ESEIAAT,Fourth,4,8222.0,On foot,,,Yes,Yes,Yes,No,No,No,No,No,1,20.846935000968863,1.0,0.0,0.0
Man,EEBE,Third,4,8320.0,Renfe,Tram,On foot,Yes,No,No,No,Yes,No,No,No,3,20.623909485702708,0.3333333333333333,0.0,0.6666666666666666
Woman,ETSEIB,First,5,8029.0,On foot,On foot,On foot,Yes,No,No,No,No,Yes,Yes,No,3,2.956172645857166,1.0,0.0,0.0
Man,EEBE,Fourth,2,8320.0,Scooter (or other micro-mobility devices) with non-renewable charging,Renfe,Scooter (or other micro-mobility devices) with non-renewable charging,Yes,Yes,Yes,No,No,No,No,No,3,20.623909485702708,0.0,0.6666666666666666,0.3333333333333333
Man,FIB,First,5,8014.0,Underground,On foot,,No,Yes,No,Yes,No,No,No,No,5,2.532082851110252,0.8,0.0,0.2
Man,FNB,First,5,8028.0,Bicycle,,,Yes,No,No,No,No,Yes,Yes,No,1,1.6130676235951116,1.0,0.0,0.0
Man,FIB,Third,5,8034.0,On foot,On foot,On foot,Yes,No,Yes,No,No,No,No,No,3,0.8468604032086408,1.0,0.0,0.0
Man,ESEIAAT,First,5,8105.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",FGC,On foot,No,No,No,No,Yes,No,No,No,6,17.70947770701561,0.1666666666666666,0.3333333333333333,0.5
Man,ETSEIB,Second,5,8310.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Renfe,Underground,Yes,No,No,No,Yes,No,No,No,3,30.3371954755003,0.0,0.3333333333333333,0.6666666666666666
Man,EPSEVG,Third,4,8800.0,On foot,,,Yes,No,No,Yes,No,No,No,No,1,37.70504617773941,1.0,0.0,0.0
Man,ETSEIB,Third,5,8028.0,On foot,,,Yes,No,Yes,Yes,No,No,No,No,1,1.6130676235951116,1.0,0.0,0.0
Man,ETSECCPB,Third,1,8020.0,Bus,,,Yes,Yes,Yes,No,No,No,No,No,1,8.414853093004373,0.0,0.0,1.0
Man,EETAC,First,1,8820.0,Electric vehicle (with Zero label and renewable source charging),,,Yes,Yes,No,Yes,No,No,No,No,1,7.181665825639808,0.0,1.0,0.0
Woman,EPSEVG,Second,5,8870.0,Combustion or electric motorcycle with non-renewable source charging,Renfe,,Yes,Yes,No,Yes,No,No,No,No,2,30.273785003137416,0.0,0.5,0.5
Woman,ETSAB,First,5,8015.0,On foot,Underground,On foot,Yes,Yes,Yes,No,No,No,No,No,3,4.0811379716437495,0.6666666666666666,0.0,0.3333333333333333
Man,ETSEIB,First,5,8006.0,Combustion or electric motorcycle with non-renewable source charging,,,No,Yes,No,Yes,No,No,No,No,2,3.502310723990852,0.0,1.0,0.0
Woman,FIB,Fourth,1,8921.0,Underground,Bus,,Yes,No,Yes,No,No,Yes,No,No,2,11.10683556246773,0.0,0.0,1.0
Man,FIB,First,5,8015.0,On foot,Underground,On foot,Yes,Yes,No,Yes,No,No,No,No,3,4.0811379716437495,0.6666666666666666,0.0,0.3333333333333333
Man,EETAC,Fourth,4,8029.0,Bus,Renfe,On foot,Yes,No,Yes,No,Yes,No,No,No,3,2.956172645857166,0.3333333333333333,0.0,0.6666666666666666
Woman,EEBE,First,4,8914.0,Bus,Bus,,Yes,Yes,No,Yes,No,No,No,No,2,11.304942499566788,0.0,0.0,1.0
Man,FME,First,5,8006.0,Bus,Tram,On foot,No,Yes,No,Yes,No,No,No,No,6,3.502310723990852,0.3333333333333333,0.0,0.6666666666666666
Man,FIB,Second,4,8295.0,Renfe,Underground,On foot,Yes,No,No,No,Yes,No,No,No,3,26.27950993724996,0.3333333333333333,0.0,0.6666666666666666
Man,FIB,First,2,17520.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",,,Yes,Yes,No,No,No,No,No,Yes,1,116.940844872292,0.0,1.0,0.0
Woman,ETSEIB,Fourth,2,8420.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Renfe,Underground,Yes,No,Yes,No,No,No,No,No,3,29.42075580825025,0.0,0.3333333333333333,0.6666666666666666
Man,ESEIAAT,First,5,8011.0,On foot,FGC,On foot,Yes,Yes,Yes,No,No,No,No,No,3,4.0258558548027,0.6666666666666666,0.0,0.3333333333333333
Woman,FOOT,First,4,8180.0,Bus,Renfe,Bus,Yes,No,No,No,Yes,No,No,Yes,3,46.79207396782814,0.0,0.0,1.0
Woman,EEABB,First,4,8026.0,On foot,Underground,Renfe,No,Yes,No,Yes,No,No,No,No,6,6.751936546524625,0.3333333333333333,0.0,0.6666666666666666
Man,ETSAB,Fourth,5,8903.0,Bus,On foot,,Yes,Yes,Yes,No,No,No,No,No,2,2.2001050805374645,0.5,0.0,0.5
Man,FIB,Third,3,8755.0,Bus,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",,Yes,Yes,No,No,Yes,No,No,No,2,15.493606746629128,0.0,0.5,0.5
Man,EEBE,Third,5,8001.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",,,Yes,Yes,No,Yes,No,No,No,No,1,4.960133018364982,0.0,1.0,0.0
Woman,FME,Third,5,8035.0,On foot,Underground,,No,No,No,No,Yes,No,No,No,5,5.506786525149892,0.4,0.0,0.6
Man,EPSEVG,Second,5,8850.0,On foot,Renfe,On foot,Yes,Yes,Yes,No,No,No,No,No,3,14.213448206259708,0.6666666666666666,0.0,0.3333333333333333
Man,EEBE,Third,4,8391.0,Bus,Renfe,,Yes,No,No,Yes,No,Yes,No,No,2,16.598206112760472,0.0,0.0,1.0
Woman,FOOT,Third,5,8001.0,Bus,,FGC,Yes,No,No,No,Yes,No,No,No,2,4.960133018364982,0.0,0.0,1.0
Man,ESEIAAT,Third,5,8202.0,On foot,Renfe,FGC,No,Yes,Yes,No,No,No,No,No,6,17.529836769264648,0.3333333333333333,0.0,0.6666666666666666
Woman,EEABB,First,5,8013.0,Renfe,Renfe,On foot,Yes,Yes,No,Yes,No,No,No,No,3,5.781462018023745,0.3333333333333333,0.0,0.6666666666666666
Woman,EEBE,Second,5,8912.0,On foot,Bus,Tram,Yes,Yes,No,Yes,No,No,No,No,3,12.450328346091144,0.3333333333333333,0.0,0.6666666666666666
Man,EETAC,First,5,8020.0,On foot,Underground,Renfe,Yes,No,Yes,No,Yes,No,No,No,3,8.414853093004373,0.3333333333333333,0.0,0.6666666666666666
Man,FIB,First,4,8038.0,On foot,Underground,,Yes,Yes,No,No,Yes,No,No,No,2,4.189382845954706,0.5,0.0,0.5
Man,ETSETB,First,5,8027.0,On foot,Underground,On foot,Yes,Yes,Yes,No,No,No,No,No,3,7.315332171609159,0.6666666666666666,0.0,0.3333333333333333
Man,ETSECCPB,Fourth,5,8800.0,Bus,Underground,On foot,Yes,Yes,Yes,No,No,No,No,No,3,37.70504617773941,0.3333333333333333,0.0,0.6666666666666666
Man,EPSEB,Second,4,8024.0,Bicycle,Bicycle,Bicycle,Yes,No,Yes,No,No,Yes,No,No,3,4.785385490636497,1.0,0.0,0.0
NR/DK,ETSEIB,Second,5,8034.0,On foot,Bicycle,Bicycle,No,Yes,Yes,No,No,No,No,No,6,0.8468604032086408,1.0,0.0,0.0
Man,EEBE,First,3,8207.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Yes,No,No,No,Yes,No,No,Yes,3,20.261080837044865,0.0,1.0,0.0
Man,EEABB,First,5,8005.0,Bicycle,Renfe,On foot,Yes,Yes,No,No,No,Yes,No,No,3,7.629993511144085,0.6666666666666666,0.0,0.3333333333333333
Man,ETSEIB,Second,5,8940.0,FGC,Underground,,Yes,Yes,No,Yes,No,No,No,No,2,4.031246496663568,0.0,0.0,1.0
Woman,ESEIAAT,First,5,8210.0,Electric vehicle (with Zero label and renewable source charging),Electric vehicle (with Zero label and renewable source charging),Electric vehicle (with Zero label and renewable source charging),Yes,Yes,No,No,No,No,No,Yes,3,14.368008639254596,0.0,1.0,0.0
Man,FIB,Fourth,5,8630.0,Bus,On foot,,Yes,Yes,No,No,Yes,No,No,No,2,22.590817559525032,0.5,0.0,0.5
Man,EEBE,Fourth,5,8006.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",,,Yes,Yes,No,No,No,No,No,No,1,3.502310723990852,0.0,1.0,0.0
Man,ESEIAAT,First,5,8030.0,On foot,Bus,On foot,No,Yes,No,No,Yes,No,No,No,6,8.515615293430308,0.6666666666666666,0.0,0.3333333333333333
Woman,ETSAV,Fourth,4,8100.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Renfe,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Yes,No,No,No,Yes,No,No,No,3,18.88154630414079,0.0,0.6666666666666666,0.3333333333333333
Woman,ESEIAAT,Fourth,5,8302.0,On foot,Bus,FGC,Yes,No,No,Yes,No,No,No,No,3,31.688887640233293,0.3333333333333333,0.0,0.6666666666666666
Woman,ETSEIB,Second,5,8720.0,Bus,,,Yes,Yes,Yes,No,No,No,No,No,1,35.27853992534681,0.0,0.0,1.0
Man,ETSETB,Third,4,8011.0,On foot,Bus,On foot,Yes,Yes,No,No,No,No,No,No,3,4.0258558548027,0.6666666666666666,0.0,0.3333333333333333
Man,ESEIAAT,Fourth,4,8222.0,Renfe,On foot,,No,Yes,Yes,No,No,No,No,No,3,20.846935000968863,0.6666666666666666,0.0,0.3333333333333333
Man,ETSEIB,First,5,8023.0,Underground,Underground,Underground,Yes,Yes,No,Yes,No,No,No,No,3,3.853847488256764,0.0,0.0,1.0
Man,FME,Second,5,8028.0,On foot,On foot,On foot,Yes,Yes,No,No,No,No,No,No,3,1.6130676235951116,1.0,0.0,0.0
Man,ETSECCPB,Second,4,8590.0,Tram,,,No,Yes,No,No,No,No,No,No,2,39.62741373845829,0.0,0.0,1.0
Man,ETSEIB,Fourth,1,8840.0,On foot,Bus,On foot,Yes,Yes,Yes,No,No,No,No,No,3,11.383637000140949,0.6666666666666666,0.0,0.3333333333333333
Woman,FOOT,Third,5,8260.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",,,Yes,Yes,No,Yes,No,No,No,No,1,57.61909884195725,0.0,1.0,0.0
Woman,ETSECCPB,Second,4,8904.0,Tram,,,Yes,Yes,No,No,No,No,No,No,1,1.6737779012254774,0.0,0.0,1.0
Man,FIB,First,2,8211.0,"Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),","Combustion vehicle (non-plug-in hybrid, electric or plug-in hybrid with non-renewable source charging),",Yes,Yes,No,Yes,No,No,No,No,3,25.04125661908901,0.0,1.0,0.0
Man,EETAC,Second,5,8013.0,Underground,Renfe,On foot,Yes,No,Yes,No,No,Yes,No,No,3,5.781462018023745,0.3333333333333333,0.0,0.6666666666666666
Man,FIB,Third,5,8840.0,Bus,Bus,Bus,Yes,Yes,Yes,No,No,No,No,No,3,11.383637000140949,0.0,0.0,1.0
Woman,EEBE,Third,5,8012.0,Underground,Tram,On foot,Yes,No,No,Yes,No,No,No,No,3,4.166350464626095,0.3333333333333333,0.0,0.6666666666666666
